age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id
29,Checking,Withdrawal,Utilities,315.35,7893.66,7578.31,16,New York,POS Terminal,Credit Card,0,0,TXN_100396,CUST_10396
23,Credit,Withdrawal,Utilities,28.34,27263.25,27234.91,3,London,Web Browser,Credit Card,0,0,TXN_100100,CUST_10100
31,Checking,Withdrawal,Retail,60.27,6522.99,6462.72,1,Tokyo,ATM,Debit Card,0,0,TXN_100369,CUST_10369
46,Savings,Withdrawal,Utilities,8.07,20087.09,20079.02,15,Mumbai,ATM,UPI / Wallet,0,0,TXN_100226,CUST_10226
51,Savings,Withdrawal,Groceries,343.75,24821.43,24477.68,8,New York,ATM,Debit Card,0,0,TXN_100297,CUST_10297
62,Savings,Transfer,Groceries,2.63,18901.14,18898.51,10,Singapore,Mobile App,Credit Card,0,0,TXN_100178,CUST_10178
77,Savings,Withdrawal,Entertainment,194.73,26074.66,25879.93,9,Toronto,Mobile App,Credit Card,0,1,TXN_100031,CUST_10031
32,Savings,Payment,Entertainment,89.99,5336.04,5246.05,16,Berlin,Web Browser,Credit Card,0,0,TXN_100493,CUST_10493
28,Savings,Transfer,Utilities,26.36,26754.37,26728.01,1,Singapore,Mobile App,Debit Card,0,0,TXN_100411,CUST_10411
30,Checking,Transfer,Retail,174.91,21184.91,21010.0,7,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100203,CUST_10203
47,Savings,Withdrawal,Groceries,60.86,22722.11,22811.25,10,Mumbai,Web Browser,Debit Card,0,0,TXN_100272,CUST_10272
24,Savings,Payment,Electronics,169.21,24971.58,24802.37,23,Toronto,Web Browser,Wire Transfer,0,0,TXN_100300,CUST_10300
27,Checking,Transfer,Retail,207.65,26482.22,26274.57,3,Tokyo,ATM,Credit Card,0,0,TXN_100310,CUST_10310
77,Savings,Transfer,Electronics,215.31,24065.26,23849.95,9,London,Mobile App,Debit Card,0,0,TXN_100257,CUST_10257
45,Savings,Withdrawal,Groceries,17.22,6617.81,6600.59,8,Tokyo,POS Terminal,Credit Card,0,0,TXN_100159,CUST_10159
43,Checking,Payment,Groceries,27.07,18370.9,18343.83,22,Tokyo,POS Terminal,Debit Card,0,0,TXN_100256,CUST_10256
68,Savings,Transfer,Retail,249.32,12601.14,12351.82,20,London,Web Browser,Credit Card,0,0,TXN_100191,CUST_10191
57,Credit,Payment,Electronics,0.99,23495.25,23494.26,15,London,Web Browser,Debit Card,1,0,TXN_100407,CUST_10407
54,Checking,Withdrawal,Utilities,7.8,15440.19,15432.39,14,Berlin,Mobile App,Credit Card,0,0,TXN_100196,CUST_10196
26,Credit,Payment,Retail,135.84,17282.67,17146.83,11,London,POS Terminal,Credit Card,0,0,TXN_100068,CUST_10068
51,Checking,Payment,Retail,64.11,25032.81,25118.7,12,London,POS Terminal,Debit Card,0,0,TXN_100242,CUST_10242
60,Savings,Deposit,Groceries,11.98,24888.3,24876.32,6,Singapore,POS Terminal,Credit Card,0,0,TXN_100197,CUST_10197
44,Credit,Payment,Retail,143.43,22822.66,22679.23,16,Berlin,Web Browser,Debit Card,0,0,TXN_100055,CUST_10055
47,Savings,Payment,Groceries,4.83,12861.47,12856.64,18,Mumbai,ATM,Wire Transfer,0,0,TXN_100363,CUST_10363
56,Credit,Transfer,Retail,24.31,22346.8,22322.49,3,Tokyo,POS Terminal,Debit Card,1,0,TXN_100423,CUST_10423
25,Savings,Withdrawal,Groceries,36.36,23968.15,23931.79,9,New York,Mobile App,Debit Card,0,1,TXN_100247,CUST_10247
31,Savings,Transfer,Travel,67.92,11617.57,11549.65,2,Tokyo,ATM,Credit Card,0,0,TXN_100418,CUST_10418
27,Checking,Payment,Travel,47.12,23182.86,23135.74,19,Mumbai,ATM,UPI / Wallet,0,0,TXN_100482,CUST_10482
26,Savings,Transfer,Travel,104.35,27598.44,27494.09,5,New York,Mobile App,UPI / Wallet,0,0,TXN_100337,CUST_10337
68,Business,Withdrawal,Utilities,114.48,5697.4,5582.92,17,Tokyo,ATM,UPI / Wallet,0,0,TXN_100453,CUST_10453
46,Credit,Payment,Retail,31.39,22589.99,22558.6,6,London,Web Browser,Credit Card,0,0,TXN_100347,CUST_10347
18,Checking,Deposit,Groceries,23.42,15577.78,15554.36,1,Berlin,ATM,Wire Transfer,0,0,TXN_100420,CUST_10420
59,Checking,Transfer,Entertainment,12.86,18446.73,18433.87,11,Tokyo,Web Browser,Credit Card,0,0,TXN_100358,CUST_10358
46,Checking,Deposit,Electronics,109.89,25694.82,25584.93,18,Singapore,ATM,Debit Card,1,0,TXN_100221,CUST_10221
24,Savings,Transfer,Retail,2.46,18510.02,18507.56,0,London,ATM,UPI / Wallet,0,0,TXN_100150,CUST_10150
45,Savings,Transfer,Electronics,42.81,16456.03,16413.22,15,Toronto,ATM,Debit Card,0,0,TXN_100307,CUST_10307
67,Checking,Payment,Utilities,171.9,24396.91,24225.01,15,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100460,CUST_10460
28,Savings,Deposit,Entertainment,88.29,20396.48,20308.19,16,Mumbai,POS Terminal,Credit Card,0,0,TXN_100432,CUST_10432
19,Business,Payment,Groceries,46.52,23564.32,23517.8,0,Mumbai,POS Terminal,Debit Card,1,0,TXN_100072,CUST_10072
31,Business,Payment,Electronics,7.21,18393.07,18385.86,5,Berlin,ATM,Debit Card,0,0,TXN_100443,CUST_10443
65,Savings,Transfer,Electronics,381.79,16445.49,16063.7,18,New York,Mobile App,Wire Transfer,0,0,TXN_100040,CUST_10040
70,Checking,Transfer,Utilities,41.31,8476.44,8435.13,4,Tokyo,ATM,Wire Transfer,0,0,TXN_100082,CUST_10082
20,Checking,Payment,Travel,216.88,7386.71,7169.83,21,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100092,CUST_10092
29,Credit,Transfer,Electronics,15.14,19839.68,19824.54,1,Mumbai,ATM,Credit Card,0,0,TXN_100261,CUST_10261
30,Business,Transfer,Electronics,16.45,20877.18,20860.73,21,Singapore,Mobile App,Credit Card,0,0,TXN_100457,CUST_10457
23,Business,Transfer,Travel,45.03,13180.63,13135.6,6,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_100233,CUST_10233
78,Checking,Withdrawal,Entertainment,168.97,25490.27,25321.3,13,Tokyo,Web Browser,Debit Card,0,0,TXN_100390,CUST_10390
50,Credit,Payment,Utilities,23.26,16002.38,15979.12,22,London,Mobile App,Credit Card,0,0,TXN_100002,CUST_10002
32,Business,Withdrawal,Entertainment,10.15,22855.04,22844.89,4,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100036,CUST_10036
50,Savings,Payment,Entertainment,74.29,25785.25,25710.96,22,Tokyo,Mobile App,Wire Transfer,0,0,TXN_100163,CUST_10163
75,Savings,Payment,Groceries,108.25,21531.07,21572.82,9,Mumbai,Web Browser,Wire Transfer,0,0,TXN_100351,CUST_10351
62,Checking,Payment,Utilities,170.92,22160.29,21989.37,8,Singapore,Web Browser,Credit Card,0,0,TXN_100141,CUST_10141
38,Checking,Transfer,Travel,63.91,22239.69,22175.78,20,Toronto,Web Browser,UPI / Wallet,0,0,TXN_100456,CUST_10456
75,Savings,Transfer,Retail,85.75,10166.33,10230.58,1,Mumbai,Mobile App,Credit Card,0,0,TXN_100280,CUST_10280
18,Business,Payment,Retail,29.45,25426.89,25397.44,17,Toronto,Mobile App,UPI / Wallet,0,0,TXN_100389,CUST_10389
22,Business,Withdrawal,Travel,107.14,27958.43,27851.29,19,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_100308,CUST_10308
25,Savings,Transfer,Electronics,4.08,12158.95,12154.87,5,Tokyo,ATM,Debit Card,0,0,TXN_100377,CUST_10377
18,Savings,Transfer,Utilities,31.52,13877.56,13846.04,3,London,Mobile App,Wire Transfer,0,0,TXN_100483,CUST_10483
52,Savings,Withdrawal,Entertainment,230.85,24779.23,24548.38,12,Singapore,ATM,UPI / Wallet,0,0,TXN_100309,CUST_10309
18,Credit,Payment,Utilities,18.12,25210.84,25192.72,9,New York,Mobile App,Wire Transfer,0,0,TXN_100262,CUST_10262
63,Savings,Payment,Utilities,124.66,7445.12,7320.46,23,London,ATM,Wire Transfer,0,0,TXN_100441,CUST_10441
38,Business,Transfer,Groceries,34.8,21070.63,21185.83,16,Singapore,Web Browser,Wire Transfer,0,0,TXN_100278,CUST_10278
39,Credit,Transfer,Retail,73.33,15611.1,15537.77,18,Singapore,Mobile App,Debit Card,0,0,TXN_100248,CUST_10248
43,Savings,Transfer,Retail,149.8,17707.5,17557.7,15,Berlin,POS Terminal,UPI / Wallet,0,0,TXN_100255,CUST_10255
34,Checking,Payment,Utilities,15.6,21119.73,21104.13,21,Toronto,Web Browser,Debit Card,1,0,TXN_100134,CUST_10134
31,Credit,Payment,Groceries,127.52,22526.94,22399.42,7,Toronto,POS Terminal,Wire Transfer,0,0,TXN_100001,CUST_10001
75,Business,Transfer,Retail,27.51,5598.36,5570.85,13,London,POS Terminal,UPI / Wallet,0,0,TXN_100436,CUST_10436
62,Checking,Payment,Retail,22.23,25063.12,25190.89,7,Tokyo,ATM,Credit Card,0,0,TXN_100043,CUST_10043
64,Checking,Transfer,Electronics,100.29,5328.39,5228.1,3,London,POS Terminal,Credit Card,0,0,TXN_100060,CUST_10060
60,Savings,Payment,Travel,40.1,21704.59,21664.49,17,London,Mobile App,Wire Transfer,0,0,TXN_100394,CUST_10394
49,Credit,Withdrawal,Groceries,247.89,24797.1,24549.21,21,Singapore,ATM,Debit Card,0,0,TXN_100148,CUST_10148
36,Savings,Payment,Retail,76.06,4734.98,4658.92,5,London,Web Browser,Credit Card,0,0,TXN_100462,CUST_10462
78,Checking,Deposit,Travel,20.44,22256.83,22386.39,5,New York,Web Browser,UPI / Wallet,0,0,TXN_100215,CUST_10215
38,Savings,Deposit,Electronics,11.33,17581.71,17570.38,16,Toronto,Mobile App,Credit Card,0,0,TXN_100237,CUST_10237
19,Savings,Transfer,Entertainment,0.64,28667.82,28667.18,3,London,Mobile App,UPI / Wallet,0,0,TXN_100232,CUST_10232
37,Savings,Transfer,Retail,199.54,14950.32,14750.78,0,New York,Web Browser,Debit Card,0,0,TXN_100285,CUST_10285
66,Checking,Deposit,Electronics,103.13,13686.53,13583.4,5,Tokyo,ATM,Wire Transfer,0,0,TXN_100434,CUST_10434
23,Savings,Deposit,Retail,226.0,2236.22,2010.22,13,London,POS Terminal,Wire Transfer,0,0,TXN_100263,CUST_10263
24,Credit,Payment,Electronics,18.06,25692.76,25674.7,4,London,POS Terminal,Credit Card,0,0,TXN_100311,CUST_10311
67,Checking,Payment,Travel,12.31,20092.29,20079.98,21,Tokyo,Mobile App,Wire Transfer,1,0,TXN_100339,CUST_10339
47,Savings,Payment,Entertainment,33.46,12672.76,12639.3,18,Mumbai,ATM,Debit Card,0,0,TXN_100025,CUST_10025
18,Credit,Transfer,Groceries,79.27,24458.41,24379.14,1,Toronto,Mobile App,Wire Transfer,0,0,TXN_100277,CUST_10277
34,Savings,Payment,Retail,171.24,7104.85,6933.61,19,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_100421,CUST_10421
31,Credit,Transfer,Utilities,16.27,21564.06,21547.79,15,Toronto,ATM,Wire Transfer,0,0,TXN_100258,CUST_10258
49,Savings,Payment,Travel,24.08,21982.67,21958.59,12,Toronto,Mobile App,Credit Card,0,0,TXN_100275,CUST_10275
54,Checking,Withdrawal,Retail,0.28,28401.88,28401.6,1,Tokyo,Mobile App,Wire Transfer,0,0,TXN_100115,CUST_10115
67,Savings,Transfer,Retail,95.53,20131.96,20036.43,0,Tokyo,Web Browser,Debit Card,0,0,TXN_100249,CUST_10249
24,Savings,Payment,Retail,16.79,25502.02,25485.23,11,Berlin,POS Terminal,Debit Card,0,0,TXN_100316,CUST_10316
27,Credit,Transfer,Retail,148.98,22387.99,22239.01,10,London,ATM,UPI / Wallet,0,0,TXN_100466,CUST_10466
53,Checking,Payment,Electronics,114.62,15791.73,15677.11,12,London,ATM,Wire Transfer,0,0,TXN_100392,CUST_10392
32,Savings,Payment,Electronics,115.51,22209.04,22093.53,21,Tokyo,Mobile App,Debit Card,1,0,TXN_100039,CUST_10039
18,Business,Transfer,Entertainment,12.87,7277.18,7264.31,18,Singapore,ATM,Credit Card,0,0,TXN_100417,CUST_10417
59,Savings,Transfer,Retail,121.01,23206.98,23085.97,3,London,Web Browser,Credit Card,0,0,TXN_100206,CUST_10206
18,Savings,Withdrawal,Entertainment,144.41,23261.13,23116.72,0,New York,ATM,UPI / Wallet,0,0,TXN_100333,CUST_10333
26,Savings,Transfer,Retail,29.31,23596.86,23567.55,17,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_100448,CUST_10448
41,Checking,Payment,Electronics,10.58,11840.34,11829.76,14,Tokyo,ATM,UPI / Wallet,1,0,TXN_100208,CUST_10208
34,Savings,Payment,Travel,34.83,17353.1,17318.27,18,Mumbai,ATM,Wire Transfer,0,0,TXN_100120,CUST_10120
26,Savings,Deposit,Travel,51.24,17743.25,17692.01,13,Tokyo,ATM,Credit Card,0,0,TXN_100076,CUST_10076
43,Business,Transfer,Electronics,15.39,11850.35,11834.96,13,New York,Web Browser,Credit Card,0,0,TXN_100142,CUST_10142
57,Business,Transfer,Retail,27.98,15703.74,15675.76,11,Mumbai,Web Browser,Credit Card,1,0,TXN_100062,CUST_10062
33,Savings,Transfer,Retail,10.88,21693.58,21682.7,5,Mumbai,ATM,Debit Card,0,0,TXN_100412,CUST_10412
51,Credit,Transfer,Groceries,14.07,28517.56,28503.49,20,Berlin,ATM,Credit Card,0,0,TXN_100067,CUST_10067
55,Checking,Withdrawal,Retail,29.99,11611.27,11581.28,8,Toronto,Web Browser,Debit Card,0,0,TXN_100063,CUST_10063
40,Checking,Withdrawal,Groceries,20.03,22556.69,22536.66,0,Mumbai,ATM,UPI / Wallet,1,1,TXN_100057,CUST_10057
79,Business,Payment,Retail,33.61,21857.99,21824.38,0,Singapore,POS Terminal,Credit Card,0,0,TXN_100198,CUST_10198
25,Credit,Payment,Groceries,28.58,21417.92,21389.34,7,Toronto,ATM,Debit Card,0,0,TXN_100487,CUST_10487
30,Checking,Transfer,Electronics,77.09,18574.37,18497.28,6,London,POS Terminal,Debit Card,1,0,TXN_100439,CUST_10439
68,Savings,Payment,Groceries,37.56,10496.51,10458.95,17,Mumbai,ATM,Wire Transfer,0,0,TXN_100167,CUST_10167
30,Credit,Payment,Retail,66.51,10443.72,10377.21,4,Singapore,ATM,UPI / Wallet,0,0,TXN_100022,CUST_10022
33,Checking,Deposit,Groceries,147.75,22318.18,22170.43,9,Mumbai,Mobile App,Debit Card,1,0,TXN_100451,CUST_10451
44,Checking,Payment,Retail,3.52,3111.08,3107.56,7,Mumbai,Mobile App,Debit Card,1,0,TXN_100152,CUST_10152
18,Credit,Withdrawal,Entertainment,332.54,6258.69,5926.15,15,Mumbai,ATM,Debit Card,0,1,TXN_100489,CUST_10489
56,Savings,Payment,Electronics,145.17,26199.53,26054.36,5,Berlin,POS Terminal,Debit Card,0,1,TXN_100385,CUST_10385
46,Savings,Transfer,Entertainment,139.66,22382.09,22242.43,13,Mumbai,POS Terminal,Wire Transfer,1,0,TXN_100125,CUST_10125
20,Credit,Payment,Groceries,0.3,19991.35,19991.05,10,London,Mobile App,Debit Card,0,0,TXN_100349,CUST_10349
46,Savings,Transfer,Retail,50.78,3006.49,2955.71,2,London,ATM,UPI / Wallet,0,0,TXN_100032,CUST_10032
72,Savings,Payment,Travel,25.82,5923.02,5897.2,5,Toronto,POS Terminal,Debit Card,0,0,TXN_100273,CUST_10273
20,Savings,Payment,Utilities,24.35,25155.47,25131.12,18,London,ATM,Debit Card,1,0,TXN_100175,CUST_10175
22,Savings,Payment,Utilities,62.27,10203.29,10141.02,2,Mumbai,POS Terminal,Wire Transfer,0,0,TXN_100011,CUST_10011
47,Savings,Withdrawal,Entertainment,87.97,7358.37,7270.4,21,Berlin,Mobile App,UPI / Wallet,0,1,TXN_100045,CUST_10045
39,Business,Deposit,Groceries,37.67,6362.22,6324.55,12,Tokyo,Mobile App,Wire Transfer,0,0,TXN_100474,CUST_10474
47,Savings,Transfer,Retail,70.61,24943.31,24872.7,17,Tokyo,Web Browser,Debit Card,0,0,TXN_100320,CUST_10320
18,Savings,Payment,Electronics,60.72,5746.32,5685.6,6,Toronto,ATM,Wire Transfer,0,0,TXN_100326,CUST_10326
62,Savings,Deposit,Travel,0.29,5861.32,5861.03,17,London,Mobile App,UPI / Wallet,0,0,TXN_100413,CUST_10413
72,Savings,Payment,Retail,66.85,10877.27,10810.42,20,Mumbai,Web Browser,Wire Transfer,0,0,TXN_100386,CUST_10386
60,Savings,Transfer,Groceries,27.25,23265.76,23238.51,23,London,Mobile App,Debit Card,0,0,TXN_100393,CUST_10393
76,Savings,Transfer,Electronics,7.52,17073.31,17065.79,8,Berlin,Mobile App,UPI / Wallet,0,0,TXN_100143,CUST_10143
25,Business,Payment,Travel,122.14,25025.44,24903.3,17,Mumbai,Web Browser,Credit Card,0,0,TXN_100173,CUST_10173
64,Savings,Transfer,Entertainment,35.02,6466.54,6431.52,2,London,Mobile App,Debit Card,0,0,TXN_100190,CUST_10190
28,Credit,Payment,Utilities,117.97,18201.87,18083.9,10,Berlin,Mobile App,Credit Card,0,0,TXN_100350,CUST_10350
68,Checking,Withdrawal,Travel,23.49,25337.25,25313.76,23,Berlin,POS Terminal,UPI / Wallet,0,0,TXN_100210,CUST_10210
71,Checking,Transfer,Travel,174.29,23341.57,23167.28,21,Berlin,Mobile App,Credit Card,0,0,TXN_100305,CUST_10305
29,Savings,Transfer,Retail,7.69,26199.13,26191.44,21,Tokyo,ATM,Wire Transfer,0,0,TXN_100368,CUST_10368
45,Checking,Withdrawal,Entertainment,0.62,25946.87,25946.25,2,Mumbai,POS Terminal,Wire Transfer,0,0,TXN_100217,CUST_10217
23,Savings,Payment,Utilities,29.58,20938.58,20909.0,16,Toronto,ATM,Credit Card,0,0,TXN_100459,CUST_10459
61,Savings,Deposit,Utilities,3.36,19557.91,19554.55,1,Berlin,Mobile App,Credit Card,0,0,TXN_100426,CUST_10426
65,Checking,Payment,Electronics,40.58,12274.59,12234.01,10,Toronto,Web Browser,Debit Card,0,0,TXN_100491,CUST_10491
70,Savings,Deposit,Utilities,15.71,25812.95,25797.24,3,Tokyo,ATM,Debit Card,0,0,TXN_100419,CUST_10419
22,Checking,Payment,Retail,130.21,21752.47,21622.26,19,New York,Mobile App,Credit Card,1,0,TXN_100328,CUST_10328
42,Checking,Deposit,Entertainment,17.55,24472.11,24454.56,7,London,Mobile App,Debit Card,1,0,TXN_100452,CUST_10452
26,Credit,Transfer,Entertainment,5.82,17758.77,17752.95,7,London,POS Terminal,Credit Card,0,1,TXN_100344,CUST_10344
18,Checking,Transfer,Electronics,28.82,14275.62,14246.8,5,Singapore,Web Browser,UPI / Wallet,0,1,TXN_100236,CUST_10236
22,Credit,Deposit,Utilities,59.8,25642.24,25582.44,23,Tokyo,Mobile App,Debit Card,0,1,TXN_100048,CUST_10048
18,Savings,Payment,Retail,64.68,2369.43,2304.75,21,Singapore,Mobile App,Credit Card,0,0,TXN_100235,CUST_10235
68,Savings,Transfer,Groceries,412.17,20218.03,19805.86,10,Mumbai,POS Terminal,Wire Transfer,0,0,TXN_100345,CUST_10345
28,Checking,Payment,Travel,4.46,15722.34,15717.88,18,Berlin,POS Terminal,Debit Card,0,0,TXN_100009,CUST_10009
62,Savings,Transfer,Groceries,5.68,23301.76,23296.08,20,Mumbai,Mobile App,Debit Card,0,0,TXN_100243,CUST_10243
43,Savings,Payment,Retail,142.43,23458.6,23316.17,9,London,POS Terminal,Debit Card,0,0,TXN_100251,CUST_10251
39,Savings,Transfer,Travel,48.21,25561.32,25513.11,5,Tokyo,ATM,Debit Card,0,0,TXN_100296,CUST_10296
53,Checking,Payment,Retail,7.93,15920.85,15912.92,13,London,POS Terminal,Wire Transfer,1,0,TXN_100098,CUST_10098
24,Checking,Transfer,Retail,83.19,5781.61,5698.42,14,New York,ATM,UPI / Wallet,0,0,TXN_100027,CUST_10027
20,Checking,Payment,Entertainment,247.86,10314.91,10067.05,9,London,POS Terminal,Wire Transfer,0,0,TXN_100079,CUST_10079
30,Savings,Transfer,Entertainment,130.23,15765.64,15635.41,0,London,ATM,Credit Card,0,0,TXN_100343,CUST_10343
58,Savings,Transfer,Travel,88.23,7773.13,7684.9,20,Toronto,Mobile App,Debit Card,0,0,TXN_100440,CUST_10440
70,Savings,Transfer,Retail,21.73,17071.61,17049.88,21,Mumbai,ATM,Wire Transfer,0,0,TXN_100213,CUST_10213
20,Credit,Transfer,Travel,14.27,3649.75,3635.48,13,Mumbai,Mobile App,UPI / Wallet,0,0,TXN_100302,CUST_10302
18,Business,Transfer,Utilities,25.53,21346.37,21320.84,15,Singapore,ATM,Debit Card,0,0,TXN_100069,CUST_10069
58,Savings,Payment,Groceries,304.06,25387.28,25083.22,4,New York,ATM,Wire Transfer,1,0,TXN_100219,CUST_10219
30,Savings,Transfer,Groceries,187.19,20593.47,20406.28,17,Berlin,Web Browser,Debit Card,0,0,TXN_100161,CUST_10161
25,Savings,Payment,Retail,47.97,9822.87,9774.9,22,Singapore,ATM,Debit Card,0,1,TXN_100269,CUST_10269
50,Savings,Transfer,Utilities,529.86,2364.46,1834.6,15,Berlin,ATM,Credit Card,0,0,TXN_100391,CUST_10391
65,Savings,Withdrawal,Groceries,136.69,6730.89,6594.2,0,Berlin,ATM,Debit Card,0,0,TXN_100472,CUST_10472
79,Savings,Payment,Groceries,90.87,3557.2,3466.33,21,Berlin,ATM,Wire Transfer,0,0,TXN_100295,CUST_10295
65,Credit,Payment,Entertainment,34.88,21754.07,21719.19,18,Mumbai,Mobile App,UPI / Wallet,0,0,TXN_100065,CUST_10065
39,Checking,Payment,Retail,172.18,16711.36,16539.18,7,Singapore,ATM,Credit Card,0,0,TXN_100194,CUST_10194
59,Checking,Payment,Groceries,5.05,18464.49,18459.44,21,Toronto,Mobile App,Credit Card,0,0,TXN_100260,CUST_10260
61,Credit,Withdrawal,Entertainment,18.24,16914.99,17046.75,15,Singapore,POS Terminal,Debit Card,0,0,TXN_100149,CUST_10149
18,Checking,Withdrawal,Entertainment,71.82,17830.58,17758.76,20,Tokyo,ATM,UPI / Wallet,0,0,TXN_100193,CUST_10193
80,Credit,Withdrawal,Groceries,55.81,24288.13,24232.32,18,Berlin,ATM,Credit Card,0,0,TXN_100353,CUST_10353
20,Savings,Payment,Retail,54.45,26444.18,26389.73,1,Tokyo,ATM,Credit Card,0,0,TXN_100410,CUST_10410
33,Savings,Transfer,Groceries,44.73,24802.36,24757.63,20,New York,Mobile App,Credit Card,0,0,TXN_100201,CUST_10201
54,Business,Transfer,Retail,8.08,6061.91,6053.83,20,London,ATM,Debit Card,1,0,TXN_100139,CUST_10139
37,Savings,Payment,Groceries,31.81,13230.36,13198.55,12,Toronto,POS Terminal,Debit Card,0,0,TXN_100446,CUST_10446
67,Savings,Withdrawal,Groceries,308.33,24411.59,24103.26,8,London,ATM,Debit Card,1,0,TXN_100081,CUST_10081
37,Checking,Transfer,Entertainment,54.69,14219.63,14164.94,14,Tokyo,ATM,Wire Transfer,0,0,TXN_100367,CUST_10367
25,Checking,Payment,Groceries,13.43,20732.19,20718.76,4,Toronto,POS Terminal,Credit Card,1,0,TXN_100008,CUST_10008
18,Credit,Withdrawal,Entertainment,58.93,17780.79,17721.86,0,London,POS Terminal,UPI / Wallet,0,0,TXN_100399,CUST_10399
36,Savings,Payment,Retail,16.71,5500.31,5483.6,22,London,ATM,Debit Card,0,0,TXN_100445,CUST_10445
77,Savings,Deposit,Retail,2.21,20234.74,20232.53,9,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_100151,CUST_10151
60,Savings,Payment,Groceries,112.19,23356.25,23244.06,11,Singapore,ATM,Credit Card,1,0,TXN_100132,CUST_10132
25,Checking,Withdrawal,Utilities,140.39,19558.47,19418.08,15,London,Mobile App,Wire Transfer,0,0,TXN_100228,CUST_10228
22,Credit,Transfer,Entertainment,160.29,20029.82,19869.53,1,Tokyo,ATM,Debit Card,0,0,TXN_100335,CUST_10335
70,Savings,Payment,Electronics,1.4,12245.5,12244.1,12,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_100021,CUST_10021
21,Credit,Deposit,Entertainment,21.49,12571.74,12550.25,8,Mumbai,ATM,Debit Card,0,1,TXN_100327,CUST_10327
29,Credit,Payment,Retail,43.55,14392.41,14348.86,1,Singapore,POS Terminal,Credit Card,0,0,TXN_100189,CUST_10189
78,Savings,Withdrawal,Entertainment,0.18,19839.93,19839.75,15,New York,POS Terminal,Wire Transfer,0,0,TXN_100301,CUST_10301
27,Credit,Payment,Retail,78.0,18884.01,18956.01,0,Singapore,Mobile App,Wire Transfer,0,0,TXN_100435,CUST_10435
20,Savings,Transfer,Retail,246.84,24625.85,24379.01,4,Mumbai,POS Terminal,Wire Transfer,0,0,TXN_100105,CUST_10105
66,Savings,Withdrawal,Travel,14.98,24771.88,24756.9,6,Berlin,ATM,Debit Card,0,0,TXN_100127,CUST_10127
27,Checking,Deposit,Entertainment,75.82,5674.21,5598.39,21,New York,Web Browser,Wire Transfer,0,0,TXN_100186,CUST_10186
23,Credit,Transfer,Entertainment,38.09,8495.91,8457.82,3,New York,ATM,Debit Card,1,0,TXN_100121,CUST_10121
35,Savings,Transfer,Retail,116.45,23703.06,23736.61,10,New York,Web Browser,UPI / Wallet,0,0,TXN_100064,CUST_10064
44,Savings,Withdrawal,Retail,102.93,27583.31,27630.38,17,Mumbai,ATM,UPI / Wallet,0,0,TXN_100365,CUST_10365
77,Savings,Withdrawal,Entertainment,194.73,26074.66,26029.93,9,Toronto,Mobile App,Credit Card,0,1,TXN_100031,CUST_10031
75,Checking,Transfer,Groceries,220.3,25477.69,25257.39,16,London,POS Terminal,Debit Card,0,0,TXN_100323,CUST_10323
72,Business,Transfer,Entertainment,12.02,18770.11,18758.09,15,London,POS Terminal,Debit Card,0,0,TXN_100381,CUST_10381
42,Credit,Payment,Utilities,140.22,25581.05,25440.83,11,Mumbai,ATM,UPI / Wallet,0,0,TXN_100468,CUST_10468
57,Savings,Deposit,Groceries,15.82,21007.01,20991.19,11,Mumbai,ATM,Credit Card,0,1,TXN_100259,CUST_10259
48,Savings,Transfer,Entertainment,73.06,24067.49,23994.43,3,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100200,CUST_10200
25,Checking,Transfer,Utilities,47.21,23058.31,23011.1,19,Tokyo,Mobile App,Debit Card,1,0,TXN_100292,CUST_10292
40,Credit,Payment,Retail,56.41,18812.4,18755.99,3,London,ATM,Wire Transfer,0,0,TXN_100403,CUST_10403
29,Checking,Payment,Utilities,24.48,18684.51,18660.03,20,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_100494,CUST_10494
23,Savings,Transfer,Retail,254.71,26254.34,25999.63,1,New York,POS Terminal,Debit Card,0,0,TXN_100164,CUST_10164
66,Checking,Transfer,Electronics,78.5,12713.2,12634.7,10,Singapore,Mobile App,Debit Card,0,0,TXN_100497,CUST_10497
20,Credit,Payment,Entertainment,360.24,25717.78,25507.54,23,Singapore,POS Terminal,Wire Transfer,0,1,TXN_100384,CUST_10384
67,Savings,Payment,Retail,21.26,24220.47,24199.21,22,New York,POS Terminal,UPI / Wallet,0,0,TXN_100264,CUST_10264
18,Checking,Withdrawal,Retail,41.27,25117.36,25076.09,23,Tokyo,Mobile App,Debit Card,0,0,TXN_100470,CUST_10470
44,Savings,Payment,Travel,929.7,14694.75,13765.05,23,Mumbai,Web Browser,Wire Transfer,0,0,TXN_100042,CUST_10042
